"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"1405",22.7,46,42,25,0.379,15.45,15.6,117,"Intervalo 3","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1406",22.8,52,49,25,0.412,16.74,16.3,108,"Intervalo 3",NA,"Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1407",20.2,56,126,27,0.412,17.23,19.3,103,"Intervalo 3",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1409",16.2,79,166,24,0.324,18.82,19.3,94,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1410",15.1,64,115,23,0.218,18.82,19.9,98,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1411",14.7,53,66,22,0.138,18.38,19.6,92,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1412",16.3,44,65,21,0.052,17.33,17.5,93,"Intervalo 2","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1413",22,35,41,21,0.04,16.04,17,94,"Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1414",26.2,29,39,20,0.042,15.14,15.2,102,"Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1415",25.3,30,36,23,0.041,14.29,13.7,105,"Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1416",19.6,34,29,25,0.039,13.56,11,115,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1464",22.4,18,64,69,0.041,15.81,10.5,128,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1465",23.5,16,59,69,0.042,15.7,7,136,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"1475",35.3,16,115,69,0.177,17.04,3.7,125,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"1476",29.2,24,78,63,0.23,18.73,6.7,91,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"1477",32.4,31,81,63,0.252,18.88,11.9,115,"Intervalo 4","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1478",27.1,40,95,60,0.251,19.46,14.6,119,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1479",19.7,46,92,59,0.319,19.86,16.3,112,"Intervalo 2","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1481",16.5,52,72,56,0.265,20.52,18.4,120,"Intervalo 2",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"1482",15.7,59,72,57,0.161,20.18,18.9,121,"Intervalo 2",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"1484",18.9,41,70,58,0.05,19.7,12.7,90,"Intervalo 2","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1485",26.9,27,70,60,0.045,19.41,9.8,95,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"1486",31.2,18,78,61,0.047,19.41,10.4,98,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1488",13.5,22,51,73,0.038,18.81,17.6,93,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1516",14.6,10,28,80,0.039,16.31,3.6,52,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"1517",13.7,10,31,82,0.038,16.1,4.4,103,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"1520",39.1,4,53,84,0.051,14.94,3.5,36,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"1523",31.8,15,78,69,0.223,20.09,4.2,132,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"1524",26.9,20,78,60,0.308,21.87,5.6,118,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"1525",33.8,28,80,55,0.368,23.36,8.6,106,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"1526",30.6,48,128,50,0.364,24.65,11.3,97,"Intervalo 4","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1528",18.9,88,116,41,0.362,26.92,17.2,104,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1529",17.5,92,106,40,0.306,27.62,17.7,105,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1530",16.8,77,102,39,0.215,27.74,18.3,102,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1531",17.1,56,86,38,0.133,27.57,17.3,99,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1532",16.1,43,74,38,0.055,26.82,16.1,89,"Intervalo 2","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1533",22.3,30,61,41,0.043,25.97,11.2,106,"Intervalo 3","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1534",18.6,29,61,42,0.041,25.85,12.5,109,"Intervalo 2","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1535",23.5,20,60,45,0.043,24.88,11.3,126,"Intervalo 3","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1536",20.9,18,81,51,0.042,23.83,14.9,118,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"1537",13.1,18,74,64,0.038,22.06,15.8,118,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"1538",11.5,15,46,71,0.037,20.92,7.4,137,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"1539",11.8,14,42,75,0.037,19.98,9,96,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"1540",11.3,13,40,77,0.037,19.11,8.5,107,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"1541",11.4,11,36,81,0.036,18.1,7.2,100,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"1546",26.3,8,64,83,0.099,17.95,2.8,97,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"1547",20.1,16,68,75,0.222,20.96,3.6,71,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"1549",13.4,42,71,52,0.375,26.25,6.6,108,"Intervalo 2","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"1550",15.1,60,78,48,0.406,26.97,10.8,100,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1551",16.7,83,82,45,0.402,27.8,13.4,102,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1552",15.5,104,97,40,0.369,28.78,16,104,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1553",15.1,105,99,40,0.307,29.09,18,108,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1554",14.3,88,99,41,0.215,29.04,18.1,104,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1555",13.4,68,92,40,0.128,28.78,16.5,91,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1558",19.9,26,65,43,0.041,26.65,8,137,"Intervalo 2","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"1559",32.1,14,68,47,0.047,26.01,4.7,142,"Intervalo 4","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"1560",63.6,5,64,51,0.062,24.72,3.8,144,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"1561",23.6,13,90,56,0.043,24.02,8.9,144,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"1562",27.3,10,76,61,0.045,22.68,4.4,79,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"1563",20,12,69,66,0.041,21.17,4.5,17,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"1573",8.9,38,115,27,0.373,23.35,19.5,136,"Intervalo 1","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1576",7.6,45,130,32,0.379,22.49,16.9,114,"Intervalo 1","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1577",9.3,42,103,34,0.318,21.88,21.3,111,"Intervalo 1","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 3",NA
"1578",9.2,37,132,34,0.222,19.88,23.3,102,"Intervalo 1","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 3",NA
"1579",10.6,34,134,34,0.135,18.54,19.2,97,"Intervalo 2","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1580",11.6,31,80,37,0.054,16.45,19,101,"Intervalo 2","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1581",14,27,63,40,0.038,14.38,19.7,113,"Intervalo 2","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1582",12,28,63,43,0.037,13.14,25.7,126,"Intervalo 2","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 3",NA
"1583",15.7,22,82,49,0.038,12.48,16.5,120,"Intervalo 2","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1584",16.9,21,62,56,0.039,11.44,17.7,117,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1585",13.6,23,55,59,0.037,10.41,19.3,128,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1586",11.9,23,31,60,0.036,9.76,12.9,119,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"1587",10.3,24,25,61,0.035,9.24,8.6,87,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"1588",8.9,24,32,63,0.034,8.73,4.3,59,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"1589",10,22,28,63,0.035,8.57,4,87,"Intervalo 1","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"1590",16.8,19,21,65,0.037,8.12,3.8,4,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 1"
"1591",47.1,9,23,65,0.052,7.86,2.4,38,"Intervalo 5","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 4"
"1592",60.3,8,39,67,0.058,7.31,3.8,18,NA,"Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 2"
"1593",62.4,9,39,66,0.084,8.27,3.7,21,NA,"Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 3"
"1594",37.6,14,45,56,0.155,11.84,3.4,78,"Intervalo 4","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"1596",22.1,29,88,46,0.328,15.46,6.3,127,"Intervalo 3","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"1597",23.2,36,72,41,0.389,17.03,8.2,116,"Intervalo 3","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"1598",29.6,47,81,39,0.419,18.2,10.6,93,"Intervalo 3","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1599",29.6,52,104,37,0.414,19.07,14,107,"Intervalo 3",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1600",21.1,58,118,35,0.383,19.9,15,109,"Intervalo 3",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1601",17.3,62,100,34,0.325,20.57,16.2,112,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1602",19.5,70,93,34,0.21,20.69,17.6,116,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1603",22.1,81,105,36,0.144,20.33,17.8,122,"Intervalo 3",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1604",20.9,66,97,40,0.053,19.17,17.3,124,"Intervalo 3",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1605",21.4,33,88,43,0.041,17.38,19.4,113,"Intervalo 3","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1606",21.7,24,94,45,0.041,15.5,18.4,109,"Intervalo 3","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1607",21.8,21,62,49,0.041,14.19,16,130,"Intervalo 3","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1608",21,22,46,51,0.04,13.44,15.1,126,"Intervalo 3","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1609",26,15,42,55,0.043,12.44,12.8,148,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1610",27.6,12,50,58,0.044,11.48,9.8,125,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"1611",20.9,16,54,63,0.04,10.78,10.4,129,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1613",16.1,14,33,75,0.037,8.39,7.6,87,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"1614",28.8,8,31,79,0.044,7.41,4,24,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 3"
"1615",39,6,34,80,0.048,7.5,2.8,81,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"1616",41.2,5,37,80,0.049,7.26,7,113,"Intervalo 5","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"1617",21.3,20,51,75,0.066,8.31,13.7,130,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"1618",20.3,29,37,61,0.156,10.48,13,115,"Intervalo 3","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1619",12,39,37,51,0.247,12.18,18.1,121,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1620",8.5,43,43,46,0.33,13.42,19.4,124,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1621",9.9,47,44,41,0.392,14.66,17.6,111,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1622",11.3,50,52,36,0.424,16.12,15.8,110,"Intervalo 2","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1623",12.4,59,58,35,0.427,17.03,16.4,114,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1624",14.7,72,62,34,0.394,18.12,14.3,113,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1625",15.7,74,65,32,0.334,18.57,15.8,106,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1626",15.8,67,73,30,0.236,18.46,17.9,103,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1628",19.4,52,59,32,0.06,17.34,16.3,109,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1629",24.6,37,63,35,0.042,16.05,13.5,110,"Intervalo 3","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1630",23.1,27,61,38,0.041,15.03,11.9,117,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1631",22.4,25,56,38,0.041,14.31,13.4,112,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1632",20.8,24,47,41,0.04,13.41,11.7,111,"Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1643",32,26,62,37,0.26,16.9,4.5,123,"Intervalo 4","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"1644",28.6,33,56,33,0.344,18.93,6.7,104,"Intervalo 3","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"1645",28.5,39,62,34,0.395,19.41,11.6,103,"Intervalo 3","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1646",32.8,47,97,33,0.433,20.51,13.1,103,"Intervalo 4","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1647",33,64,111,31,0.432,21.72,15.2,103,"Intervalo 4",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1648",26,91,120,31,0.396,22.72,17.4,102,"Intervalo 3",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1649",19.5,102,114,32,0.332,23.22,19.8,112,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1650",17.7,84,111,33,0.237,23.47,18.5,106,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1651",16.4,70,106,35,0.15,23.1,20,99,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1652",16.6,45,87,40,0.06,21.89,19.4,93,"Intervalo 2","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"1653",19.7,28,69,52,0.04,20.01,16.3,87,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"1654",16.1,28,53,58,0.039,19.25,16.2,91,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1655",18,21,38,68,0.039,18,15.3,92,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1656",15.6,17,39,78,0.038,16.87,13,100,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"1680",13.7,30,154,40,0.037,12.35,19.3,136,"Intervalo 2","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1681",9.4,38,140,35,0.035,11.3,17.7,114,"Intervalo 1","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1682",7.5,39,106,34,0.033,10.19,18.1,113,"Intervalo 1","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1683",6.4,40,81,34,0.033,9.74,15.9,115,"Intervalo 1","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"1685",6.2,39,47,34,0.032,8.41,14.4,122,"Intervalo 1","Intervalo 4","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"1686",8.3,38,43,34,0.033,7.89,12,107,"Intervalo 1","Intervalo 4","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"1687",10.7,35,39,34,0.034,7.46,11,94,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"1688",18,28,37,35,0.038,6.84,9.8,89,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"1689",18.5,27,40,37,0.07,6.16,10.9,85,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"1690",20.1,29,36,36,0.158,7.03,11.2,91,"Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"1691",16.9,33,39,34,0.244,8.56,8.5,87,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"1692",15.8,36,43,32,0.243,9.73,9.2,92,"Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"1693",14.8,42,56,30,0.37,11.05,13.7,94,"Intervalo 2","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1694",14.4,46,64,27,0.431,12.23,19.7,105,"Intervalo 2","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1695",14.8,48,89,24,0.432,13.09,21.3,107,"Intervalo 2","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 3",NA
"1697",13.7,67,94,22,0.333,14.09,21.6,92,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 3",NA
"1698",13.3,62,113,23,0.235,13.64,23.1,97,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 3",NA
"1699",12,50,86,23,0.148,13,21.7,99,"Intervalo 2","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 3",NA
"1700",14.1,41,68,24,0.057,12.01,20,98,"Intervalo 2","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1701",14.3,37,47,23,0.036,11.03,17.4,92,"Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1702",16.1,35,38,21,0.037,10.24,15.8,91,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1703",13.7,37,33,21,0.035,9.6,16.3,93,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 1","Intervalo 2",NA
"1704",10.9,40,24,22,0.034,9.18,15.8,93,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 3","Intervalo 1","Intervalo 1","Intervalo 2",NA
"1705",10,41,24,22,0.034,8.88,13.5,93,"Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 3","Intervalo 1","Intervalo 1","Intervalo 2",NA
"1706",9.7,40,18,22,0.033,8.57,10.8,113,"Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3","Intervalo 1","Intervalo 1","Intervalo 2",NA
"1707",9.8,38,15,23,0.033,8.03,10.5,125,"Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3","Intervalo 1","Intervalo 1","Intervalo 2",NA
"1709",12.4,30,20,32,0.034,5.16,7.9,76,"Intervalo 2","Intervalo 3","Intervalo 2","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"1710",15.2,25,20,37,0.035,4.13,5.3,46,"Intervalo 2","Intervalo 3","Intervalo 2","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 5"
"1711",27.6,17,24,39,0.041,3.74,3.3,34,"Intervalo 3","Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 4"
"1712",29.1,18,27,42,0.043,3.19,4.4,20,"Intervalo 3","Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 2"
"1713",34.1,16,29,41,0.077,4.63,3.1,37,"Intervalo 4","Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 4"
"1714",24.8,26,40,36,0.162,7.63,5,85,"Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"1715",15.7,38,36,35,0.253,9.24,8.6,106,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"1716",18,42,35,35,0.34,10.74,12.1,101,"Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1717",14.4,50,29,33,0.401,12.19,13.3,110,"Intervalo 2","Intervalo 5","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1718",12.2,57,39,30,0.435,13.83,14,105,"Intervalo 2",NA,"Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1719",12.2,66,43,29,0.435,15.12,16.8,105,"Intervalo 2",NA,"Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1720",12.6,65,50,27,0.405,16.26,17.2,109,"Intervalo 2",NA,"Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"1722",11.4,56,53,34,0.241,17.58,20.4,100,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 3",NA
