"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"4071",7.3,35,44,36,0,34.11,16.4,21,"Intervalo 1","Intervalo 4","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4072",6.9,36,43,33,0,34.25,19.7,20,"Intervalo 1","Intervalo 4","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4073",7.1,35,54,29,0,34.84,19.6,20,"Intervalo 1","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4074",7.5,34,40,30,0,33.94,19.3,19,"Intervalo 1","Intervalo 4","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4075",7.5,34,35,31,0,33.25,20.2,19,"Intervalo 1","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 2"
"4076",11.8,28,39,34,0,32.26,18.9,26,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4077",9.1,27,83,39,0,30.55,19,21,"Intervalo 1","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4078",8.6,25,51,43,0,29.52,16.4,22,"Intervalo 1","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4079",8.3,26,28,45,0,28.84,16.4,21,"Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4080",8.3,24,28,50,0,27.78,17.2,20,"Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4081",7.8,21,38,52,0,27.22,13.8,20,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4082",8.3,18,33,57,0,26.07,12.4,18,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4083",7.3,17,36,63,0,25.17,10,20,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4086",8.1,13,41,74,0,23.74,10,18,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4087",10.6,12,45,75,0,23.39,11.1,19,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4090",14,18,45,67,0,26.15,7,20,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4091",12,27,48,59,0,28.03,9.7,18,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4092",8.6,36,52,49,0,30.04,13.6,20,"Intervalo 1","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4093",8.2,43,47,39,0,32.52,15.2,21,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4094",7.6,43,54,33,0,34.1,18.4,20,"Intervalo 1","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4095",7.1,42,55,29,0,35.15,19.9,21,"Intervalo 1","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4096",7.6,42,62,27,0,35.36,22.7,20,"Intervalo 1","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 2"
"4097",7,42,68,27,0,35.42,21.9,20,"Intervalo 1","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 2"
"4098",7.5,38,69,29,0,35.2,20.5,20,"Intervalo 1","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 2"
"4099",8.1,36,47,31,0,34.69,20.7,21,"Intervalo 1","Intervalo 4","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 3"
"4100",7.4,36,58,33,0,33.71,20.2,22,"Intervalo 1","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 3"
"4101",9,34,65,36,0,32.04,18.8,23,"Intervalo 1","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4102",9.6,31,64,39,0,31.12,18.5,23,"Intervalo 1","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4103",7.7,32,65,44,0,29.76,20.4,22,"Intervalo 1","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 3","Intervalo 3"
"4104",6.2,31,41,49,0,28.53,19.9,22,"Intervalo 1","Intervalo 4","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4105",5.6,31,45,54,0,27.39,18,22,"Intervalo 1","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4106",6.4,28,39,56,0,26.59,13.6,21,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4108",6.3,25,32,64,0,24.89,12.5,21,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4109",6.6,23,48,67,0,24.42,13,20,"Intervalo 1","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4110",8,19,30,72,0,23.88,11.4,19,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4115",9.6,33,48,58,0,27.88,13.3,21,"Intervalo 1","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4116",8.6,45,53,49,0,29.79,14,21,"Intervalo 1","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4117",8.8,50,53,41,0,31.82,14.4,20,"Intervalo 1","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4118",7.7,45,54,34,0,33.58,15.9,22,"Intervalo 1","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4119",6.9,42,56,31,0,34.44,16.1,21,"Intervalo 1","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4120",7,42,50,30,0,35,16.5,20,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4121",7.3,40,57,29,0,35.1,17,19,"Intervalo 1","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4122",7.3,38,41,29,0,35.05,16.6,20,"Intervalo 1","Intervalo 4","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"4123",8.1,34,39,33,0,33.89,20.3,20,"Intervalo 1","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 2"
"4125",8.7,24,67,61,0,27.74,19.6,21,"Intervalo 1","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4126",9.8,20,36,64,0,27.08,17.8,20,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4127",9.9,20,37,70,0,25.79,12.7,25,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4129",8,23,32,69,0,25.22,10.6,23,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4130",6.9,22,33,72,0,24.69,7.7,20,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4131",8.3,18,33,74,0,24.32,7.5,19,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4135",12.1,8,39,80,0,23.25,8.3,18,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4136",17.1,7,48,80,0,23.38,9.7,16,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4137",16.6,10,29,78,0,23.98,10.3,17,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4138",12.1,17,43,70,0,25.7,13,19,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"4140",7.9,26,46,55,0,28.52,16.3,21,"Intervalo 1","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4141",7.9,30,51,48,0,30.6,14.5,22,"Intervalo 1","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4142",7.4,30,59,39,0,32.12,18.2,21,"Intervalo 1","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4143",6.7,29,63,32,0,33.34,19,22,"Intervalo 1","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4144",6.7,31,75,32,0,33.82,19.9,21,"Intervalo 1","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"4146",7.8,32,71,33,0,33.87,20.7,20,"Intervalo 1","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 2"
"4147",7.9,31,75,35,0,32.74,22.2,21,"Intervalo 1","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 3"
"4148",8.5,30,79,40,0,31.18,22.9,21,"Intervalo 1","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 3"
"4149",8.7,26,78,46,0,29.46,19.2,22,"Intervalo 1","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4150",9.3,25,66,48,0,28.4,17.4,22,"Intervalo 1","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4151",8.8,24,44,52,0,27.46,17.3,21,"Intervalo 1","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4152",7.9,23,46,57,0,26.55,16,22,"Intervalo 1","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4153",7.3,22,55,55,0,26.13,13.3,21,"Intervalo 1","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"4155",9.2,17,43,65,0,23.84,8.1,15,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4156",9.2,16,38,69,0,23.01,8.5,16,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4158",13.4,9,40,73,0,22.03,5.8,9,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"4159",32.4,3,56,74,0,21.59,5.3,7,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"4160",36.7,4,65,74,0,22.47,4.4,7,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"4161",23.8,11,69,67,0,25.06,4.6,12,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"4162",21.8,17,57,61,0,26.82,4.9,16,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
