"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"11165",11.3,19,11,89,0,16.13,4.5,108,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11166",13.8,16,23,89,0,16.17,3,140,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11167",20.4,11,27,89,0.005,16.25,3,164,"Intervalo 3","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11168",22.6,13,40,86,0.066,16.91,2.3,61,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11169",24.5,16,54,79,0.179,18.46,2.9,10,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 1"
"11170",25.4,18,54,74,0.171,19.08,3.8,15,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"11171",30.8,21,63,69,0.373,20.51,6.4,115,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11172",33,26,55,65,0.608,21.3,11.4,119,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11173",20.2,36,60,62,0.65,22.02,11.8,123,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11174",15.5,45,53,58,0.741,22.9,13.8,113,"Intervalo 2","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11175",10.6,48,48,52,0.671,23.8,13.5,111,"Intervalo 2","Intervalo 5","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11176",11.8,45,37,49,0.533,24.27,14.3,100,"Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11177",10.7,43,39,50,0.338,23.78,15.1,80,"Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11178",11.6,37,43,52,0.107,23.06,12.6,91,"Intervalo 2","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11179",14.5,27,37,59,0.026,21.75,14.8,89,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11180",13.5,26,34,63,0,20.82,12.9,90,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11181",10.6,29,32,65,0,20.23,11,102,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11182",12.5,27,26,66,0,19.88,10.8,104,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11183",11.5,28,22,68,0,19.35,8.8,131,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11184",10,27,22,70,0,18.93,8.5,136,"Intervalo 1","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11185",13.7,22,24,77,0,18.02,8.4,148,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11186",11.5,22,36,79,0,17.49,7.1,149,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11187",9.2,24,30,82,0,17.09,5.1,137,"Intervalo 1","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11189",13.1,19,24,83,0,16.4,4.2,94,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11190",12.5,18,39,81,0,16.3,3.7,110,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11191",15,13,41,80,0.03,16.07,3.4,111,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11192",15.9,21,31,72,0.195,17.89,5.4,122,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11193",15.9,24,36,62,0.342,18.94,5.6,88,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11194",17.1,28,46,57,0.528,20.68,5.4,90,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11195",23.8,31,46,52,0.655,21.62,6.4,113,"Intervalo 3","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11196",23.8,38,57,50,0.735,22.72,11.4,105,"Intervalo 3","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11197",15.9,53,61,49,0.764,23.37,12.5,106,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11198",14.4,59,45,44,0.746,24.11,15.2,103,"Intervalo 2",NA,"Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11199",12.6,56,56,40,0.672,24.67,16.1,100,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11200",11.3,50,50,39,0.539,24.9,15.2,92,"Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11201",9.2,45,40,41,0.371,24.78,14.9,90,"Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11202",8.8,42,26,43,0.194,24.12,13.6,99,"Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11203",10.4,38,30,46,0.037,22.99,14.1,110,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11204",15,32,22,50,0,21.93,11.8,99,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11205",12.4,33,33,51,0,21.48,12,92,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11206",13.1,32,27,50,0,21.09,9.6,110,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11207",12.8,30,34,53,0,20.63,9.2,126,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11208",14.2,26,25,61,0,19.36,7.5,137,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11209",7.2,32,36,64,0,18.61,7.1,148,"Intervalo 1","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11211",11.3,25,40,69,0,17.74,8,91,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11212",18,17,30,74,0,16.95,6.6,136,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11213",16.8,17,55,80,0,16.11,7.3,111,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11214",19.6,13,58,83,0,15.81,4.3,115,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11215",23.3,11,48,83,0.019,15.76,4.2,104,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11216",24.2,15,47,80,0.145,16.77,6,100,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11217",26.8,20,69,69,0.336,19.34,3.7,41,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 5"
"11218",26.1,26,72,63,0.496,20.52,5.7,83,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11219",25,33,67,59,0.631,21.38,8.5,97,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11220",30.5,37,63,55,0.709,22.55,11.6,101,"Intervalo 4","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11221",20.8,53,84,53,0.694,23.27,14.3,111,"Intervalo 3",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11222",13,52,62,52,0.56,24.16,13,112,"Intervalo 2",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11223",11.7,45,48,51,0.589,24.8,13.9,106,"Intervalo 2","Intervalo 5","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11224",10.5,40,42,50,0.454,25.39,16.2,97,"Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11229",14.3,24,39,62,0,22.46,5.5,129,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11232",27.2,12,50,66,0,21.28,2.8,152,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11233",23.4,11,39,72,0,20.44,2.5,34,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"11239",71,5,103,78,0.029,17.95,2.5,112,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11241",92.6,11,140,56,0.338,23.78,4.3,23,NA,"Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"11243",34.5,28,108,27,0.433,29.76,9.5,100,"Intervalo 4","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11245",47.6,46,95,28,0.505,30.91,12.6,105,"Intervalo 5","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"11246",34.6,63,119.24,26,0.263,30.81,12.8,100,"Intervalo 4",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"11247",29.1,48,100.8,23,0.096,30.62,10.2,91,"Intervalo 3","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"11248",27.3,29,73.9,22,0.101,30.57,6.8,96,"Intervalo 3","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 1",NA
"11249",28.2,26,51.47,19,0.096,30.87,5.1,105,"Intervalo 3","Intervalo 3",NA,"Intervalo 2","Intervalo 1","Intervalo 4","Intervalo 1",NA
"11250",33.6,28,54.06,39,0.055,28.22,13.4,150,"Intervalo 4","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11251",32.9,21,96.56,45,0.003,26.9,7.3,148,"Intervalo 4","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11252",29.2,19,72.02,40,0,26.86,6.5,115,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11253",18.2,26,69.5,25,0,28.15,10.6,134,"Intervalo 2","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11254",36.4,11,42.22,28,0,27.17,5.4,148,"Intervalo 4","Intervalo 2","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11256",45.1,6,76.8,29,0,26.19,7.3,126,"Intervalo 5","Intervalo 1",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11277",16,29,60.9,15,0,29.77,9.5,115,"Intervalo 2","Intervalo 3",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11278",17.7,26,46.26,16,0,28.89,8.4,126,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11279",20.4,25,48.17,16,0,28.36,7.2,143,"Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11281",29.7,12,47.94,21,0,25.7,4.1,85,"Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11282",24.7,18,51.42,22,0,25.14,5.3,160,"Intervalo 3","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"11286",10.8,26,59.52,37,-0.003,22.95,12.7,100,"Intervalo 2","Intervalo 3",NA,"Intervalo 4",NA,"Intervalo 3","Intervalo 2",NA
"11287",5.9,26,57.47,63,0.001,21.72,17.3,126,"Intervalo 1","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11288",6.8,25,47.8,71,0.02,20.43,14.8,135,"Intervalo 1","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11289",7.8,30,45.74,68,0.152,18.74,15.7,127,"Intervalo 1","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11290",8.1,32,37.08,62,0.384,20.5,15.9,93,"Intervalo 1","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11291",6.8,35,28.24,58,0.105,19.29,17.7,98,"Intervalo 1","Intervalo 4","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11292",6.3,38,29.29,53,0.682,20.8,17.3,97,"Intervalo 1","Intervalo 4","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11293",6.9,41,30.69,47,0.757,22.22,18.4,98,"Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11294",8,44,32.57,47,0.723,22.73,21.6,88,"Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 3",NA
"11295",7.7,41,42.06,48,0.662,23.34,21.1,86,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 3",NA
"11296",6.4,40,37.25,50,0.418,22.69,21.3,92,"Intervalo 1","Intervalo 4","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 3",NA
"11297",6.6,39,38.54,53,0.238,21.64,21.1,91,"Intervalo 1","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 3",NA
"11298",6.4,39,36.05,53,0.092,21.06,17.6,100,"Intervalo 1","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11299",7.1,38,32.08,54,0.034,20.86,16,94,"Intervalo 1","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11300",7.5,38,32.57,54,0,20.71,15.7,96,"Intervalo 1","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11301",10.4,36,33.94,54,0,20.61,14.8,91,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11302",7.3,39,34.6,53,0,20.46,16,96,"Intervalo 1","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11303",8.8,38,37.23,55,0,20.07,15.1,94,"Intervalo 1","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11304",8.5,38,36.88,58,0,19.51,14.2,92,"Intervalo 1","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11305",6.3,37,36.75,62,0,18.59,11.2,96,"Intervalo 1","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11306",6,36,36.91,62,0,18.24,7.7,128,"Intervalo 1","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11307",7,32,40.88,68,0,17.38,8.2,140,"Intervalo 1","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11308",8.7,28,38.8,77,0,16.27,10,138,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11309",8.7,27,38.03,81,0,15.52,5.7,162,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11310",11.2,24,35.19,83,0,14.97,6.6,113,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11311",18.6,18,44.87,84,0.021,14.84,7.2,108,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11312",24.1,16,57.33,83,0.038,15.06,7.8,130,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11313",21.3,20,69.97,81,0.106,15.53,7.8,142,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11314",21.6,20,63.92,79,0.174,16.08,7.7,120,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11315",22.4,22,64.76,76,0.202,16.9,7,141,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11316",20.2,25,73.77,70,0.241,18.33,5.9,154,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11317",25.1,27,61.97,68,0.235,19.19,8.5,128,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11319",13.7,32,51.13,66,0.245,20.91,12.6,99,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11320",11.3,33,47.36,62,0.408,22.44,15.5,90,"Intervalo 2","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11321",10.9,32,47.02,61,0.334,23.18,15.9,91,"Intervalo 2","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11322",13.7,29,45.51,63,0.169,22.85,16.4,95,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11323",15.3,26,43.94,67,0.025,22.1,15.2,97,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11324",12.3,26,43.02,73,0,21.38,14.7,94,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11325",10,27,40.36,76,0,20.81,15.8,93,"Intervalo 1","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11326",8.4,28,37.45,79,0,20.04,13.6,98,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11327",10.7,26,30.86,81,0,19.55,12.1,108,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11328",10.4,25,34.77,84,0,19.09,11,106,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"11329",8.8,25,29.24,85,0,18.75,9.1,111,"Intervalo 1","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11330",8.5,24,33.63,86,0,18.59,6.4,130,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11331",8.7,23,39.91,86,0,18.52,4.5,142,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11332",8.1,22,44.51,88,0,18.32,3.5,106,"Intervalo 1","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11334",9.6,20,40.05,89,0,18.03,5.3,115,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11338",21.5,21,69.44,63,0.434,23.19,4.9,158,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11339",21.4,28,66.88,61,0.544,23.84,10.4,87,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11340",22.4,36,67.37,61,0.712,24.24,13.7,93,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11341",21.3,52,64.49,55,0.736,25.52,14.6,103,"Intervalo 3",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11342",16.6,69,69.74,51,0.712,26.57,15.5,95,"Intervalo 2",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11343",13.6,68,62.92,48,0.639,27.58,15.9,89,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11344",11.7,62,57.37,47,0.51,27.86,15.5,96,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11345",10.7,55,50.61,47,0.348,27.8,15.1,101,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"11346",12.6,46,45.22,51,0.179,26.74,16.4,110,"Intervalo 2","Intervalo 5","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11347",14,39,46.25,54,0.041,25.56,14.8,105,"Intervalo 2","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11348",13,31,43.28,56,0,24.86,10.4,117,"Intervalo 2","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11349",17.5,24,37.2,58,0,24.41,7.6,132,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11350",17.4,21,41.83,60,0,24.09,7.2,145,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11351",13.6,21,38.46,69,0,23.31,10.1,119,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11352",12.6,19,39.43,76,0,22.53,8.3,119,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11353",14.4,14,36.47,80,0,22.12,7.1,148,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11354",11.7,15,37.79,85,0,21.2,8.9,125,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11355",9,16,39.23,86,0,20.63,5.4,118,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11356",7.9,17,39.92,80,0,20.34,3.1,88,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11358",10.8,12,33.45,80,0,19.65,1.6,51,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11359",26.7,8,33.05,74,0.013,19.72,2.6,112,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"11360",24,15,38.6,65,0.137,21.27,5.8,124,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11362",21.4,25,56.22,63,0.403,24.32,6.2,79,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11363",22.1,30,68.3,59,0.639,25.47,9.3,90,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11364",22.1,41,71.87,57,0.739,26.23,11.9,96,"Intervalo 3","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11365",23.4,52,74.06,55,0.687,27.01,13.1,95,"Intervalo 3",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11366",17.7,65,78.88,53,0.717,27.81,14.4,104,"Intervalo 2",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11367",14.5,62,68.25,53,0.63,28.24,15.1,111,"Intervalo 2",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11368",10.3,47,60.29,53,0.472,28.41,17.2,96,"Intervalo 2","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11369",10.1,37,53.59,53,0.241,28.24,16,89,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11370",12.1,33,44.9,55,0.119,27.38,14.6,104,"Intervalo 2","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11371",12,28,39.6,56,0.024,26.5,13.5,95,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11372",10.7,26,40.56,61,0,25.83,11.4,95,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11373",10.8,26,43.47,63,0,25.53,12.2,97,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11374",10.4,22,44.88,72,0,24.39,12.2,104,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11375",12.6,19,41.43,77,0,23.39,12.2,109,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"11376",11.6,20,47.47,79,0,22.95,9.9,111,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11383",22,8,48.17,81,0.023,21.36,2.7,83,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11384",26,13,57.8,70,0.184,23.74,4.2,110,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"11385",23.6,16,57.16,70,0.275,24.04,6,109,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
