"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"286",90.2,4,67,49,0,12.82,8.4,114,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"300",46.4,20,61,34,0.455,20.3,3.6,68,"Intervalo 5","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"301",34.1,30,58,31,0.557,21.19,8.2,83,"Intervalo 4","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"302",49.1,33,61,29,0.535,22.32,8.9,80,"Intervalo 5","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"303",49.7,40,67,27,0.553,23.15,10,74,"Intervalo 5","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"304",48.1,46,76,26,0.49,23.33,12.9,74,"Intervalo 5","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"305",47.2,51,91,25,0.361,23.87,13.6,84,"Intervalo 5",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"306",37.3,57,96,26,0.191,24.02,11.2,101,"Intervalo 4",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"307",43.9,45,81,29,0.052,22.17,8.8,113,"Intervalo 5","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"308",51.1,31,68,33,0,19.73,6.3,116,NA,"Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"309",42.3,32,73,35,0,18.45,6.4,149,"Intervalo 5","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"325",34.3,41,62,19,0.555,23.87,4.4,65,"Intervalo 4","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"326",36.5,49,55,18,0.537,24.56,8,84,"Intervalo 4","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"327",52.1,54,61,19,0.553,24.98,10.1,86,NA,NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"328",76,56,92,19,0.483,25.72,10.7,83,NA,NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"329",59.1,74,125,20,0.351,25.89,11.7,85,NA,NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"330",52.4,73,126,22,0.187,26.03,11,87,NA,NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"331",48.3,63,106,26,0.053,24.15,8.4,133,"Intervalo 5",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"343",18.5,25,30,25,0,18.74,10.9,102,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"357",27.6,19,112,19,0,13.58,8.6,89,"Intervalo 3","Intervalo 2",NA,"Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 1",NA
"358",24.6,21,121,20,0,12.37,11.4,97,"Intervalo 3","Intervalo 3",NA,"Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 2",NA
"359",19.1,25,143,21,0,11.35,12,97,"Intervalo 2","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"360",16.7,26,155,22,0,10.76,9.9,94,"Intervalo 2","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"361",20.6,21,136,24,0,10.36,6.5,87,"Intervalo 3","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"364",18.2,18,110,30,0,8.84,5.8,136,"Intervalo 2","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 1","Intervalo 1",NA
"365",17.6,20,98,30,0,8.59,5.9,112,"Intervalo 2","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 1","Intervalo 1",NA
"366",16,19,99,32,0,7.69,2.7,154,"Intervalo 2","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"371",23.4,24,92,27,0.304,11.12,4.1,88,"Intervalo 3","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"372",15.6,31,95,23,0.459,12.84,6.9,73,"Intervalo 2","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"373",16.8,34,90,19,0.565,14.68,6.8,55,"Intervalo 2","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 1",NA
"374",17.6,37,91,18,0.55,16.1,7,67,"Intervalo 2","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 1",NA
"375",19,40,95,17,0.576,17.02,9.3,77,"Intervalo 2","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 1",NA
"376",20.7,43,92,16,0.515,17.67,10.8,75,"Intervalo 3","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 2",NA
"377",19.4,49,95,15,0.384,18.42,11.2,75,"Intervalo 2","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 2",NA
"378",18.8,49,99,15,0.204,18.6,11.7,76,"Intervalo 2","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 2",NA
"379",24.4,38,87,18,0.056,17.48,8.9,101,"Intervalo 3","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 1",NA
"380",25.5,31,74,24,0,14.8,8.1,139,"Intervalo 3","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"397",32.8,33,62,9,0.582,20.88,11,98,"Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 3","Intervalo 2",NA
"398",63.8,30,68,8,0.557,21.68,13.5,90,NA,"Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 3","Intervalo 2",NA
"399",60.6,39,96,8,0.573,22.06,13.8,76,NA,"Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 3","Intervalo 2",NA
"400",43.3,46,106,10,0.517,22.55,13.9,78,"Intervalo 5","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 3","Intervalo 2",NA
"401",35,57,95,11,0.389,22.64,15.5,67,"Intervalo 4",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"402",30,57,92,12,0.211,22.87,12.8,72,"Intervalo 3",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"403",31.7,48,79,15,0.07,21.6,8.7,91,"Intervalo 4","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"404",38.9,37,61,17,0,19.24,9.4,82,"Intervalo 4","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 1",NA
"405",39.3,23,71,19,0,18.07,10,94,"Intervalo 4","Intervalo 3",NA,"Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 1",NA
"406",40.5,19,57,22,0,16.3,8.1,131,"Intervalo 5","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"407",34.6,22,47,23,0,15.05,5.2,155,"Intervalo 4","Intervalo 3","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"411",30.8,17,56,33,0,11.11,4.1,156,"Intervalo 4","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"417",65.6,5,78,35,0.005,9.47,4.5,157,NA,"Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"419",51.3,22,104,21,0.307,17.19,3.2,6,NA,"Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 1"
"420",58.7,22,71,18,0.45,20.3,7.3,76,NA,"Intervalo 3",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"421",128.4,19,89,19,0.537,20.52,12.3,81,NA,"Intervalo 2",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"422",114.8,26,157,19,0.529,21.64,13.1,84,NA,"Intervalo 3",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"425",54.9,62,154,17,0.362,25.23,14.7,85,NA,NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"426",51.3,57,140,18,0.193,25.32,14.5,81,NA,NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"427",54.8,49,113,21,0.06,24.04,12.8,94,NA,"Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"428",66.1,34,112,26,0,21.7,9.3,125,NA,"Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"429",60.4,29,105,28,0,19.71,6.1,142,NA,"Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"451",28.7,21,45,13,0.077,28.27,6.4,112,"Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"452",43.5,20,32,18,0,25.47,10.1,64,"Intervalo 5","Intervalo 2","Intervalo 4","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"453",28.8,35,60,23,0,24.44,8,83,"Intervalo 3","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"454",27.7,36,50,26,0,22.86,8.2,106,"Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"455",32.3,27,47,29,0,21.73,8.9,109,"Intervalo 4","Intervalo 3","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"456",21.9,34,42,31,0,20.8,9,115,"Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"457",33.3,18,43,32,0,20.64,10.6,100,"Intervalo 4","Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"458",22,26,41,30,0,20.56,11,85,"Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"459",16.9,28,31,33,0,19.26,8.1,124,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"460",14.3,30,27,33,0,19.2,9,122,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"461",11.6,33,25,33,0,19.08,7.8,120,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"462",11.2,31,21,34,0,18.24,12.5,102,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"465",17.5,24,89,43,0.004,12.43,23.3,98,"Intervalo 2","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 3",NA
"466",22.8,18,89,43,0.063,11,21.1,95,"Intervalo 3","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 3",NA
"467",25.7,18,133,42,0.095,9.88,21.7,92,"Intervalo 3","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 3",NA
"469",24,23,123,38,0.239,10.6,16.4,79,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"470",25.8,25,95,35,0.464,11.33,15.4,72,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"471",25.9,26,92,34,0.294,11.74,14.4,78,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"472",23.9,27,89,33,0.353,11.89,16.2,73,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"473",24.7,25,87,32,0.241,11.38,16.4,71,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"474",26,19,87,33,0.107,9.86,17.3,65,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"475",28,15,91,35,0.034,8.38,18,76,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"476",31.5,9,96,37,0,7.13,17.5,79,"Intervalo 4","Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"477",30.3,9,82,37,0,6.6,16.8,90,"Intervalo 4","Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"478",29.8,9,54,38,0,6.1,15.7,90,"Intervalo 3","Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"479",30,8,42,37,0,5.61,13.4,83,"Intervalo 3","Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"480",31.1,7,43,37,0,5.04,11.6,78,"Intervalo 4","Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"481",28.8,8,45,38,0,4.72,11.8,78,"Intervalo 3","Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"482",27.3,9,47,38,0,4.58,9.5,79,"Intervalo 3","Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"483",19.2,17,40,44,0,3.88,11.5,69,"Intervalo 2","Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 2",NA
"484",16.1,18,38,58,0,2.59,6.9,66,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"486",22.4,9,31,70,0,2.62,5.6,61,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"487",25.8,5,38,77,0,2.09,8.1,80,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"488",32.7,3,34,80,0,1.99,7.6,68,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"489",55.8,3,46,81,0,1.58,9.5,87,NA,"Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"490",50.3,3,53,81,0.005,1.81,6.5,79,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"491",64.1,4,32,80,0.036,2.19,8,73,NA,"Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"492",70.4,5,39,79,0.093,2.15,10.6,82,NA,"Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"493",58.2,8,56,75,0.166,3.17,7.2,73,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"494",58.9,9,55,71,0.23,5.26,3.9,70,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"495",64.1,13,67,62,0.449,7.91,5.8,59,NA,"Intervalo 2",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"496",69.8,10,86,61,0.199,7.44,8.4,76,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"497",84.4,10,97,61,0.227,7.34,11.9,79,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"498",90.3,10,101,57,0.168,7.99,11.5,83,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"499",91.1,6,109,58,0.039,7.37,13.4,81,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"500",87.7,4,97,61,0,6.69,13.9,95,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"501",85.8,4,96,66,0,6.13,14.7,90,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"502",78.4,4,80,72,0,5.29,14.2,94,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"503",68.8,3,75,75,0,4.94,13.6,92,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"504",55,3,70,76,0,4.52,13.5,89,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"505",50.7,3,72,78,0,4.46,11.2,100,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"506",47.9,4,77,77,0,4.5,11.9,102,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"507",38,4,81,76,0,4.48,12.4,94,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"508",29.9,6,69,71,0,4.39,12.9,87,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"509",27.3,7,50,69,0,4.3,10.7,95,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"510",22.7,10,49,69,0,4.21,9.3,99,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"511",24.9,9,55,68,0,4.18,8.2,91,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"512",26.5,9,50,68,0,4.11,6.9,108,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"513",29.7,7,53,68,0,4.24,7,90,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"514",41.5,5,48,68,0.017,4.3,9.1,90,"Intervalo 5","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"515",56.3,6,52,70,0.048,4.37,8.3,77,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"516",61.7,7,69,73,0.123,4.42,8.7,73,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"517",67.8,7,79,77,0.119,4.79,8.3,84,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"518",67.2,6,76,79,0.089,4.96,9.3,100,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"519",86.7,6,75,82,0.094,5.01,9.3,106,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"520",75.6,6,78,83,0.143,5.43,12.2,101,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"522",58.4,5,52,85,0.06,5.44,16.7,96,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"523",54,4,32,85,0.014,5.51,16.5,97,NA,"Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"524",53.1,3,31,86,0,5.56,14.2,98,NA,"Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"525",50,3,29,86,0,5.65,12.2,95,"Intervalo 5","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"526",43.8,3,26,86,0,5.8,12.3,103,"Intervalo 5","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"527",36.7,4,21,87,0,5.76,13.6,104,"Intervalo 4","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"528",32.3,5,19,87,0,5.86,12.4,100,"Intervalo 4","Intervalo 1","Intervalo 2",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"529",29.1,5,22,87,0,5.7,12.4,98,"Intervalo 3","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"530",28.4,5,21,87,0,5.68,11.9,98,"Intervalo 3","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"532",23.2,6,11,87,0,5.6,7.3,106,"Intervalo 3","Intervalo 1","Intervalo 2",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"533",27.7,4,13,87,0,5.66,5.8,97,"Intervalo 3","Intervalo 1","Intervalo 2",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"535",22.8,6,19,88,-0.002,5.76,7,95,"Intervalo 3","Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 1",NA
"536",25.3,4,24,88,0,5.76,8.2,92,"Intervalo 3","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"537",22.9,6,29,88,0,5.7,8.6,87,"Intervalo 3","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"538",34.8,4,23,88,0.02,5.77,10.5,92,"Intervalo 4","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"539",39.6,5,32,88,0.04,5.86,9.1,85,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"540",35,8,29,88,0.104,6.05,10.2,91,"Intervalo 4","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"541",31.9,11,27,88,0.163,6.3,11,92,"Intervalo 4","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"545",38.2,11,38,87,0.1,7.38,9.4,89,"Intervalo 4","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"546",45,5,41,87,0.022,7.14,9.9,95,"Intervalo 5","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"547",38.1,5,50,87,0.002,7.1,9.1,93,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"548",32.4,6,38,87,0,7.15,8.1,90,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"549",35.9,5,27,87,0,7.34,8.1,98,"Intervalo 4","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"550",35.2,5,33,87,0,7.36,8.9,108,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"551",29.5,6,34,87,0,7.3,9.3,111,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"555",32.1,3,35,88,0,7.65,2,93,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"568",92.3,5,139,86,0.16,11.09,7.2,90,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"569",88.5,5,131,84,0.112,12.04,3.5,110,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"581",37.2,4,40,76,0,11.77,6.7,117,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"587",30.1,10,54,59,0.327,16,1.9,114,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"588",44.9,14,34,50,0.475,18.48,4.5,75,"Intervalo 5","Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"589",40.2,19,52,43,0.582,19.75,9.8,83,"Intervalo 5","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"590",68.9,21,68,41,0.579,20.3,12.3,74,NA,"Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"591",41.2,34,82,34,0.57,21.1,13.9,77,"Intervalo 5","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"592",34.5,20,65,31,0.527,21.83,14.2,77,"Intervalo 4","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"593",30.6,19,57,29,0.398,22.12,14.7,68,"Intervalo 4","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"594",29.6,18,51,32,0.209,22.01,13.6,66,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"595",18.9,20,43,38,0.076,21.04,11.6,89,"Intervalo 2","Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"596",22.1,19,42,41,0.001,19.16,14.5,64,"Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"597",22.2,17,43,41,0,18.18,16.3,58,"Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"598",20.8,14,40,42,0,17.37,14.6,59,"Intervalo 3","Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"599",17.8,13,30,50,0,16.15,13.5,62,"Intervalo 2","Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"600",16.7,13,31,58,0,14.9,13,67,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"601",14.6,14,25,63,0,14,14.1,60,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"603",13.9,13,31,78,0,11.82,15.4,65,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"604",10.3,14,37,80,0,11.73,14.1,67,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"605",16.6,9,30,83,0,10.97,12.9,62,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"606",21.6,6,36,86,0,10.35,14,58,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"607",16.8,9,40,86,0,10.1,12.8,63,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
