"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"497",34.6,13,50,55,0.182,8.49,1.8,84,"Intervalo 4","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"498",38.3,9,46,55,0.159,8.66,7.5,140,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"499",48.8,6,62,69,0.049,7.2,11.2,128,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"500",59.7,5,62,76,0.001,5.89,10.8,127,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"501",47.2,5,62,78,0,5.32,11.5,129,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"502",45.8,5,58,75,0,5.47,9.7,136,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"505",30.8,6,67,72,0,5.49,8.6,139,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"506",33.6,7,58,66,0,5.6,5.7,124,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"507",27.6,10,42,63,0,5.64,4.5,128,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"508",33.7,7,47,68,0,5.57,4,134,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"509",16,10,72,68,0,5.36,5.7,46,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 5"
"510",17.6,13,43,63,0,5.31,5.1,14,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 2"
"514",26.4,16,55,74,0.026,4.77,4.6,7,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 1"
"520",22.3,12,50,84,0.091,6.49,6,11,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 2"
"521",23.8,13,38,86,0.065,6.7,5.2,31,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 4"
"522",31,9,28,88,0.031,6.94,4.5,52,"Intervalo 4","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"525",52.2,4,34,91,0,6.99,3.9,142,NA,"Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"526",52.6,4,32,91,0,7.03,2.9,134,NA,"Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"527",44.3,5,28,91,0,7.04,1.6,93,"Intervalo 5","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"572",117.8,3,100,76,0.001,13.89,0.9,11,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"573",170.9,3,147,81,0,12.8,3.8,128,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"574",171.8,4,165,83,0,12.1,1.9,118,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"579",134.7,3,93,82,0,12.76,4.2,121,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"580",116.8,3,113,85,0,11.67,2,42,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 5"
"589",53.7,6,91,48,0.496,20.31,3.4,54,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"590",67.5,5,59,40,0.537,22.28,8,141,NA,"Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"591",51,9,74,34,0.504,22.82,7.8,128,NA,"Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"592",39.9,12,66,29,0.479,23.83,5.8,102,"Intervalo 4","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"593",44.7,11,52,27,0.377,24.15,13.6,126,"Intervalo 5","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"594",37.6,17,66,29,0.239,23.64,14.9,115,"Intervalo 4","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"595",38.8,23,83,33,0.081,22.22,17.1,100,"Intervalo 4","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"596",45.7,19,101,36,0.003,20.31,13.8,94,"Intervalo 5","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"597",59.6,7,91,42,0,18.74,14.6,129,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"598",43.1,10,106,51,0,17,14.8,130,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"599",28.7,14,72,65,0,15.33,14.7,126,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"600",29.9,10,54,72,0,14.3,13,129,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"601",22.6,11,57,79,0,13.75,12.4,119,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"602",13.3,15,56,85,0,13.27,14.4,106,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"603",8.9,16,72,89,0,12.05,14,100,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"604",4.8,18,49,91,0,11.23,12.7,96,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"605",5.5,18,32,92,0,11.14,10.4,93,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"606",9.7,14,31,92,0,11.07,11.3,81,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"607",18.4,12,36,92,0,11.11,9.4,95,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"608",33.7,7,39,92,0,11.17,12.5,131,"Intervalo 4","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"609",40,6,41,92,0.001,11.12,10.4,133,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"610",48,5,43,92,0.013,11.23,8.4,118,"Intervalo 5","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"611",40,8,43,91,0.031,11.61,11.6,94,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"612",47.9,6,51,89,0.045,11.79,11.3,118,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"613",45,5,44,90,0.054,11.58,11.6,143,"Intervalo 5","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"614",45.2,5,49,91,0.116,11.88,9.1,150,"Intervalo 5","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"615",43,5,47,90,0.118,12.08,11,141,"Intervalo 5","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"617",63.6,4,42,90,0.045,12.01,9.5,136,NA,"Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"618",57.5,4,48,91,0.032,11.94,10.9,140,NA,"Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"619",58.8,4,61,91,0.01,12.01,9.1,144,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"624",56.2,3,57,86,0,12.88,4.4,59,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"625",36.9,3,55,88,0,12.43,4.6,37,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"626",25.4,4,41,90,0,12.25,5.1,34,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"632",46.6,4,32,92,0,12.4,2,85,"Intervalo 5","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"633",73.6,3,34,92,0.001,12.56,5,115,NA,"Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"634",66.5,3,30,92,0.009,12.64,4.3,99,NA,"Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"635",61.3,3,37,92,0.02,12.73,5.1,59,NA,"Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"638",53.5,4,39,91,0.06,13.44,4.4,137,NA,"Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"639",38.8,5,46,90,0.044,13.69,4.3,32,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"640",43.1,4,26,90,0.049,13.71,5.3,40,"Intervalo 5","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"641",51,4,41,89,0.045,14.04,5.4,57,NA,"Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"642",48.8,4,63,88,0.022,13.98,5.8,49,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 5"
"643",70.4,3,55,89,0.008,13.89,4.4,97,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"644",79.9,3,55,89,0,13.85,5.5,116,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"646",55.9,4,42,91,0,13.38,6.4,134,NA,"Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"647",51.6,4,51,91,0,13.35,6.7,143,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"648",39.7,3,45,91,0,13.39,2.2,84,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"650",25.2,3,43,92,0,13.31,3.8,47,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 5"
"651",22.4,4,42,92,0,13.13,4.6,24,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"683",46.1,7,50,71,0.259,11.48,5.5,14,"Intervalo 5","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"684",37,9,80,45,0.443,12.92,11.8,142,"Intervalo 4","Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"685",30.9,13,70,39,0.468,13.67,13.7,138,"Intervalo 4","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"686",24.3,17,78,32,0.514,14.41,16.9,133,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"687",21,14,60,28,0.507,15.26,12.9,142,"Intervalo 3","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"688",25.1,17,66,31,0.478,15.73,11.9,132,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"689",22.8,15,72,34,0.377,15.93,12.9,134,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"690",21.8,15,78,38,0.244,15.89,17.6,138,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"691",26.2,15,69,38,0.096,15.58,12.9,129,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"692",51.2,8,62,39,0.004,14.84,7,111,NA,"Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"693",34.8,15,84,45,0,13.47,11.8,91,"Intervalo 4","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"694",39.9,6,64,52,0,12.24,14.8,143,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"695",45.1,6,81,55,0,11.88,14.1,141,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"696",51.5,5,88,56,0,11.53,13.8,133,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"697",52.5,5,97,58,0,11.08,9.7,117,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"698",34.2,7,102,63,0,9.79,9,60,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"699",35.6,7,60,64,0,9.13,3.2,55,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"711",22.2,15,44,36,0.505,19.57,4.6,145,"Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"712",24.8,17,66,35,0.468,20.44,6.4,131,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"713",23.3,27,89,35,0.367,21.19,10.8,126,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"714",18.4,27,72,38,0.201,20.58,14.2,134,"Intervalo 2","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"715",18.4,21,63,40,0.112,20.68,11.9,122,"Intervalo 2","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"716",25.6,14,57,45,0.006,19.92,13.1,106,"Intervalo 3","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"717",24,13,68,53,0,18.16,13.3,90,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"718",38.4,6,62,58,0,16.7,3.4,109,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"719",39.6,5,64,63,0,16.04,5.7,143,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"720",30.9,6,72,73,0,15.63,12.4,136,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"721",24.2,6,49,80,0,14.97,9.5,132,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"722",17.5,8,47,84,0,14.48,12,126,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"723",19.9,7,52,86,0,13.94,4.7,94,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"737",10.3,15,48,18,0.389,27.89,5.4,21,"Intervalo 2","Intervalo 2","Intervalo 5","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"738",17.8,14,42,17,0.255,28.27,3.6,71,"Intervalo 2","Intervalo 2","Intervalo 5","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"739",36.5,13,53,28,0.102,26.35,11.6,123,"Intervalo 4","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"740",46.4,9,98,40,0.005,23.33,16.1,129,"Intervalo 5","Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"741",57.9,5,115,47,0,21.79,19.9,136,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"742",69,4,121,52,0,20.76,16.9,125,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"743",60.6,3,159,54,0,20.08,17.3,143,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"744",84.3,4,137,57,0,19.22,12.9,136,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"756",78.4,6,123,60,0.403,20.12,6.2,152,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"757",59.3,9,84,51,0.487,22.26,4.3,137,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"758",44,16,99,45,0.534,23.37,7.2,135,"Intervalo 5","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"759",30.6,27,92,37,0.512,24.9,7.9,123,"Intervalo 4","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"760",27.3,19,84,30,0.489,25.78,11.3,142,"Intervalo 3","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"761",27.8,18,79,28,0.388,26.42,11,142,"Intervalo 3","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"762",23.4,17,81,27,0.257,26.33,13,148,"Intervalo 3","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"763",33.8,17,72,28,0.101,25.87,12.8,133,"Intervalo 4","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"764",60.7,9,96,31,0.005,24.77,10.8,126,NA,"Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"765",73.3,6,130,34,0,23.41,7.2,105,NA,"Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"766",59,4,138,41,0,21.6,9.7,140,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"767",41.8,8,143,55,0,20.6,12.8,133,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"768",35.4,7,108,65,0,19.63,10.8,130,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"769",28.4,6,87,72,0,18.72,9.4,122,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"770",22.2,6,69,77,0,17.19,6.2,74,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"771",11.9,8,58,84,0,16.54,8,95,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"772",14.9,6,45,88,0,15.96,5.6,108,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"773",19,6,45,90,0,15.54,4.2,151,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"774",14.8,5,43,90,0,15.59,3.7,47,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 5"
"781",17.9,8,76,65,0.484,20.5,5.9,15,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"782",21.5,12,63,57,0.523,22.37,5.7,56,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"784",26.6,15,82,44,0.475,25.16,7.5,117,"Intervalo 3","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"785",31.8,15,72,41,0.372,26.06,9.1,112,"Intervalo 4","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"786",37.1,14,78,42,0.244,25.91,10.1,109,"Intervalo 4","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"787",39.1,14,89,41,0.091,25,8.5,88,"Intervalo 4","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"788",63.9,8,79,46,0.004,23.7,6.6,82,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"789",59.5,5,120,52,0,22.65,5.7,47,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 5"
"853",19.4,24,48,32,0.499,9.49,2.9,57,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"854",16.4,21,50,30,0.552,9.99,5.7,137,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 1","Intervalo 1",NA
"855",21.9,19,61,27,0.52,11.47,5.6,129,"Intervalo 3","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"856",24.5,31,60,28,0.492,11.94,8.4,102,"Intervalo 3","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"857",23.6,37,58,27,0.399,12.28,10.4,127,"Intervalo 3","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"858",19.4,20,62,26,0.27,12.29,12.8,136,"Intervalo 2","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"859",27.2,22,61,26,0.116,12.01,10.5,110,"Intervalo 3","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"860",27.1,21,64,29,0.007,10.67,11.4,100,"Intervalo 3","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"861",36.4,14,63,33,0,9.6,9,110,"Intervalo 4","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"862",32.5,11,60,35,0,8.53,11.3,133,"Intervalo 4","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"863",30.9,9,49,36,0,7.84,10.7,140,"Intervalo 4","Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"864",32.7,9,68,37,0,7.57,10.4,137,"Intervalo 4","Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"865",27.6,13,54,39,0,7.07,10.7,132,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"866",20.2,16,46,47,0,5.69,12.5,128,"Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 2",NA
"867",27.2,16,47,51,0,5.01,7.3,134,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"868",32,16,42,50,0,5.16,1.9,88,"Intervalo 4","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 1",NA
"879",16.7,20,43,26,0.472,16.3,2.9,113,"Intervalo 2","Intervalo 2","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"880",14.7,26,71,26,0.34,16.68,5.3,112,"Intervalo 2","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"881",14.6,21,69,24,0.39,18.15,4.5,113,"Intervalo 2","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"882",13.7,31,57,25,0.244,18.57,6.1,95,"Intervalo 2","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"883",19.8,27,52,30,0.056,17.32,9.5,101,"Intervalo 2","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"884",20.3,23,66,34,0.005,16.09,10,99,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"885",29.3,14,61,38,0,14.95,8,106,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"886",34,9,58,57,0,13.25,4.3,151,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"887",43.9,2,51,77,0,11.25,7,142,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"888",34,6,46,82,0,10.41,6.7,146,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"889",32.2,6,46,84,0,10.23,1.5,176,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"891",22,5,47,86,0,9.75,5,54,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 1",NA
"926",15.8,15,100,24,0.577,18.36,3.3,170,"Intervalo 2","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"927",17.9,17,39,21,0.553,18.88,5.8,145,"Intervalo 2","Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"928",21.5,17,38,20,0.518,19.33,4.9,131,"Intervalo 3","Intervalo 2","Intervalo 4","Intervalo 2","Intervalo 1","Intervalo 2","Intervalo 1",NA
"929",27.4,22,50,21,0.408,19.87,6.3,89,"Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"930",28.2,29,53,23,0.273,19.41,8.4,112,"Intervalo 3","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"931",39.3,18,57,24,0.113,18.75,10.7,135,"Intervalo 4","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"932",49.3,11,64,26,0.008,17.46,10.9,134,"Intervalo 5","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"933",55.1,7,84,30,0,15.96,10.5,132,NA,"Intervalo 1",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
